Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	C3L-00017	C3N-01719	C3N-01900	C3N-01907	C3N-01997	C3N-01998	C3N-02010	C3N-02295	C3N-02573	C3N-02579	C3N-02585	C3N-02589	C3L-00640	C3L-00819	C3L-00881	C3L-00928	C3L-01031	C3N-02592	C3N-02768	C3N-02940	C3N-02944	C3N-02971	C3N-02998	C3N-03000	C3N-03006	C3N-03007	C3N-03039	C3N-03061	C3N-03069	C3N-03086	C3N-03173	C3N-03190	C3N-03211	C3N-03426	C3N-03428	C3N-03430	C3N-03439	C3N-03440	C3N-03665	C3N-03666	C3N-03670	C3N-03754	C3N-03780	C3N-03839	C3N-03840	C3N-03853	C3N-03884	C3N-04119	C3N-04126	C3N-04282	C3N-04283	C3N-04284	C3L-01036	C3L-01037	C3L-01051	C3L-01052	C3L-01053	C3L-00102	C3L-00189	C3L-00277	C3L-00401	C3L-01054	C3L-01124	C3L-01328	C3L-01453	C3L-01598	C3L-01637	C3L-01662	C3L-01687	C3L-01689	C3L-01703	C3L-01971	C3L-02109	C3L-02112	C3L-02115	C3L-02116	C3L-02118	C3L-02463	C3L-02604	C3L-02606	C3L-02610	C3L-02613	C3L-02701	C3L-02809	C3L-02890	C3L-02897	C3L-02899	C3L-03123	C3L-03129	C3L-03356	C3L-03371	C3L-03388	C3L-03394	C3L-03395	C3L-03628	C3L-03630	C3L-03632	C3L-03635	C3L-03639	C3L-03743	C3L-00589	C3L-00598	C3L-00599	C3L-00622	C3L-00625	C3L-04027	C3L-04072	C3L-04080	C3L-04473	C3L-04475	C3L-04479	C3L-04495	C3L-04848	C3L-04853	C3N-00198	C3N-00249	C3N-00302	C3N-00303	C3N-00436	C3N-00511	C3N-00512	C3N-00513	C3N-00514	C3N-00516	C3N-00517	C3N-00518	C3N-00709	C3N-00957	C3N-01011	C3N-01012	C3N-01165	C3N-01166	C3N-01167	C3N-01168	C3N-01375	C3N-01379	C3N-01380	C3N-01381	C3N-01382	C3N-01383	C3N-01388	C3N-01502	C3N-01714	C3N-01715	C3N-01716	
Deletion Peak 19 - CN values	14q32.33	chr14:105850002-107043718(probes 214083:214171)	chr14:105900002-105990000(probes 214087:214092)	chr14:105810002-107043718(probes 214081:214171)	0.0012694	  0.0012694		Actual Copy Change Given	0	0.023566	-0.0018014	0.0034687	0.063509	-0.16141	0.26341	-0.018765	-0.0088526	-0.011749	0.016006	-0.0018014	-0.26637	-0.29662	0.020623	-0.11535	-0.24727	0.013353	0.19193	0.0020805	-0.13212	0.087534	-0.007472	0.096089	-0.082934	0.04259	-0.42778	-0.14168	-0.14271	-0.034495	-0.60632	0.060222	0.00013863	-0.0020784	0.0051359	-0.022881	-0.0013858	0.0020805	0.70776	-0.0067813	0.033831	-0.17778	-0.0084385	-0.0038779	-0.019863	0.075703	-0.175	0.091155	-0.0012473	0.25449	-0.00041585	-0.021784	0.015308	0.17001	-0.198	0.010424	-0.063032	-0.38795	0.0090312	0.39978	-0.26781	-0.0047079	-0.14168	0.14771	-0.64424	-0.0019399	-0.062495	0.13066	-0.14618	-0.11273	-0.09142	0.1854	-0.26504	0.00013863	-0.0063668	-0.42876	0.12638	-0.12239	-0.0077482	-0.13484	-0.027808	-0.69233	0.019503	0.24171	-0.02151	-0.18672	-0.53662	-0.072942	0.021183	0.0019418	-0.0062286	-0.22096	0.013632	0.0065262	0.026654	-0.014503	0.083776	0.15651	0.36477	-0.16917	-0.041974	0.0019418	-0.053071	-0.022058	0.30697	-0.0084385	-0.061958	0.024829	-0.0019399	-0.010922	-0.37268	0.012934	-0.0024938	-0.090626	-0.29331	-0.076945	-0.066788	-0.67389	0	0.013353	-0.21218	0.013213	-0.067458	-0.197	-0.00013862	-0.0031859	-0.56475	-0.068529	-0.06142	-0.32646	-0.27929	-0.31213	-0.21144	-0.0080244	-0.22515	-0.31622	-0.32205	0.012376	-0.01849	-0.16904	0.00013863	-0.025893	0.019363	-0.042652	0.0083351	
Deletion Peak 20 - CN values	15q14   	chr15:35510002-87590000(probes 215678:220650)    	chr15:39240002-39280000(probes 216039:216040)    	chr15:39250002-39290000(probes 216040:216041)    	0.13679	     0.1414		Actual Copy Change Given	-0.16294	-0.046854	-0.025346	-0.045499	-0.014503	-0.0042929	-0.4097	-0.12953	-0.23728	-0.51774	0.037076	0.030169	-0.46238	-0.272	-0.32774	-0.10408	-0.2642	-0.17588	-0.03749	0.041317	-0.068127	-0.14888	-0.063569	0	-0.030813	-0.036674	0.076998	0.096961	-0.16192	-0.012162	-0.047124	-0.12759	0	-0.0094046	0.037782	-0.22047	0.12771	-0.069332	0.0091705	-0.029175	0.022024	0.14162	-0.18986	0.030029	0.082332	-0.2201	0.016425	-0.19124	-0.0037395	0.4863	-0.18572	0.033127	-0.031359	-0.097363	-0.00055444	-0.0042929	-0.051181	0.047978	-0.019726	-0.059135	-0.074678	0.0019418	-0.10854	-0.0016629	0.0026357	-0.16128	-0.30463	-0.23141	-0.0056757	-0.012024	0.033972	0.1649	-0.049154	0.0065262	-0.028355	0.12035	-0.014641	-0.05496	-0.51784	-0.15924	0.012934	-0.14013	-0.034359	0.1595	-0.070135	-0.012024	-0.016292	-0.00013862	0.0094491	-0.15643	-0.049965	-0.34549	-0.00097017	0.057796	-0.14232	-0.025072	0.0098669	-0.062629	-0.44405	0.072396	-0.07881	0.013353	-0.04983	-0.039801	-0.70926	-0.15656	0.06308	0	0.068952	-0.0084385	-0.056307	-0.055769	-0.12525	0.015168	-0.099341	0.32398	-0.37392	-0.030813	-0.0077482	-0.34676	0.019923	0.034113	-0.019589	0.14384	0.0087528	0.065226	-0.2939	-0.12239	-0.03749	-0.077345	-0.022469	-0.0067813	-0.34595	-0.07921	-0.24557	-0.41784	-0.11495	-0.026167	-0.037626	-0.045635	-0.0085766	-0.020824	-0.042517	0.18828	0.0086135	
Deletion Peak 21 - CN values	16p12.3 	chr16:20370002-20630000(probes 223928:223944)    	chr16:20420002-20500000(probes 223932:223935)    	chr16:20350002-20720000(probes 223927:223952)    	0.0012694	  0.0019236		Actual Copy Change Given	-0.00055444	-0.029038	-0.0095426	-0.028081	0.053948	0.045282	0.19679	0.00013863	-0.0073339	-0.045635	0.026514	0.17437	0.042449	0.060222	-0.076545	0.070817	0.079303	-0.0048461	0.12594	0.047836	0.0282	0.015308	-0.0081624	0.0072217	0.043582	0.0033299	0.0033299	0.15338	0.029747	0.0091705	-0.55337	-0.27774	-0.0078863	-0.016292	0.021183	0.13347	0.0052749	0.0052749	1.2281	0.19208	-0.023977	0.19801	-0.017803	-0.022606	-0.0073339	-0.0085766	-0.0031859	0.0029133	0.0022193	-0.041974	0.04954	-0.025483	-0.0053992	0.031295	0.088258	0.0062481	-0.00055444	0.035806	0.032563	0.030029	0.044715	0.0011093	-0.78151	0.0076392	0.012237	0.0027745	0.01419	0.11932	0.0098669	-0.49068	0.026514	0.14801	0.058367	0.019503	0.04259	0.046275	0.10701	0.029044	0.00083195	-0.028081	0.029466	0.089996	0.059223	0.2084	0.058081	0.023566	0.0114	0.058509	0.032281	-0.0047079	0.014051	0.11961	-0.006505	-0.032996	0.17046	0.00097064	0.10862	0.1382	-0.079476	0.14355	0.12285	0.02511	0.037924	-0.0089906	0.016985	0.010564	0.1631	0.1345	0.049682	0.023566	0.013213	-1.1954	0.13066	0.25152	0.084787	-0.30098	-0.35373	-0.55035	0.0097276	0.037641	0.045282	0.24856	0.33966	0.059223	0.0012481	0.053664	-0.76398	0.085365	0.031999	0.020903	0.019083	0.01419	0.37924	0.09072	0.018243	0.044999	-0.0030475	0.023847	0.022304	0.015447	0	0.027216	0.14652	0.18132	-0.011887	
Deletion Peak 22 - CN values	16p11.2 	chr16:33770002-35170000(probes 225119:225151)    	chr16:34130002-34270000(probes 225125:225126)    	chr16:34030002-46550000(probes 225123:225244)    	0.0017156	   0.012504		Actual Copy Change Given	-0.00055444	-0.029038	-0.0095426	-0.028081	0.053948	-0.33341	0.19679	0.00013863	-0.0073339	-0.045635	0.026514	0.21284	0.042449	-0.33779	0.051956	-0.0085766	0.079303	-0.0048461	0.12594	0.047836	0.0282	0.015308	-0.0081624	0.0072217	0.043582	0.0033299	0.0033299	0.15338	0.029747	0.0091705	0.047552	0.072971	-0.0078863	-0.016292	0.021183	0.13347	0.0052749	0.0052749	0.028341	0.19208	-0.023977	0.19801	-0.017803	-0.022606	-0.0073339	0.017404	-0.0031859	0.0029133	0.0022193	-0.041974	0.04954	-0.025483	0.20427	0.031295	-0.070001	0.0062481	-0.00055444	0.2675	0.019503	0.030029	-0.28227	0.0011093	0.063795	0.0076392	0.012237	0.0027745	0.01419	-0.21082	0.0098669	0.0114	-0.35407	0.14801	-0.33745	-0.056577	-0.48039	-0.17891	0.10701	0.029044	0.016006	-0.028081	-0.19362	0.18722	0.059223	0.2084	0.058081	0.023566	0.0114	0.058509	0.032281	-0.0047079	0.014051	-0.32193	-0.006505	-0.032996	0	0.00097064	0.10862	0.1382	-0.079476	0.14355	0.12285	0.37693	0.050108	-0.6494	0.016985	0.010564	0.1631	0.1345	0.049682	0.023566	0.013213	0	0.13066	0.25152	-0.3031	-0.35909	-0.39642	-0.50701	0.0097276	0.037641	0.3579	-0.021098	-0.33318	0.059223	0.0012481	0.053664	-0.027124	0.085365	0.031999	0.020903	0.019083	0.17694	0.1679	0.09072	-0.0038779	-0.47702	-0.0030475	0.023847	-0.28869	0.015447	0	0.027216	-0.51362	-0.22342	-0.011887	
Deletion Peak 23 - CN values	16q11.2 	chr16:34150002-46580000(probes 225126:225246)    	chr16:46410002-46580000(probes 225240:225246)    	chr16:46520002-46570000(probes 225244:225245)    	0.016897	    0.12605		Actual Copy Change Given	-0.00055444	-0.029038	-0.0095426	-0.028081	0.053948	0.035806	0.19679	0.00013863	-0.0073339	-0.03054	-0.016292	-0.052126	-0.016567	0.33788	0.051956	-0.0085766	0.079303	-0.0048461	0.12594	0.047836	0.0282	0.015308	-0.0081624	0.0072217	0.12491	0.0033299	0.0033299	0.15338	0.029747	0.0091705	0.047552	0.072971	-0.0078863	-0.035721	0.021183	0.13347	0.0052749	0.0052749	0.028341	0.19208	-0.023977	0.19801	-0.017803	-0.022606	-0.0073339	0.017404	-0.0031859	-0.046718	-0.016429	-0.041974	0.04954	-0.025483	-0.010094	0.031295	-0.070001	0.0062481	-0.00055444	-0.17284	0.024408	-0.014916	0.15293	0.0011093	0.063795	0.0076392	0.012237	0.0027745	0.01419	0.50933	0.0098669	0.0114	-0.0095426	0.14801	0.00097064	-0.056577	-0.21169	0.1041	0.10701	0.029044	0.016006	-0.31809	0.036935	0.18722	0.059223	0.2084	0.058081	0.023566	0.0114	0.036512	0.032281	-0.0047079	0.014051	-0.32193	-0.006505	-0.032996	0	0.00097064	0.10862	0.1382	0.063223	0.14355	0.12285	0.0056919	0.050108	-0.054825	0.016985	0.010564	0.1631	-0.0018014	0.049682	0.037641	0.013213	0	0.13066	0.19679	0.066658	0.047978	-0.39642	-0.053341	0.0097276	0.037641	-0.032314	-0.021098	-0.33318	0.059223	0.0012481	0.053664	0.011539	0.085365	0.031999	0.020903	0.019083	-0.00041585	0.1679	0.09072	-0.0038779	-0.031496	-0.09261	0.023847	-0.00055444	0.015447	0	0.027216	0.12079	-0.015604	-0.011887	
Deletion Peak 24 - CN values	17p13.1 	chr17:10350002-10630000(probes 230427:230448)    	chr17:10420002-10570000(probes 230432:230442)    	chr17:10430002-10590000(probes 230433:230444)    	0.015624	   0.015552		Actual Copy Change Given	-0.29615	-0.083997	-0.014641	-0.055769	-0.11352	-0.1307	-0.45265	-0.14875	-0.25043	-0.38213	-0.34767	-0.15682	-0.15362	0.13687	0.080889	-0.10684	-0.28857	-0.1499	-0.31529	-0.18446	-0.14219	0.13939	-0.0053992	-0.25552	-0.026304	0.02806	-0.40462	-0.1586	-0.13936	0.0079175	-1.2929	-0.28798	0.0015255	-0.26889	-0.012438	-0.20772	-0.22736	0.012516	0.81825	-0.20759	-0.013127	0.19999	-0.19825	-0.37335	0.011679	0.93203	-0.21898	-0.16917	-0.31681	-0.36408	-0.27464	-0.028355	-0.24436	-0.19962	-0.1985	-0.021235	-0.049424	0.10672	1.1113	0.013772	-0.061555	0.010006	-0.22231	-0.011887	-0.2636	-0.16103	-0.32994	-0.022332	-0.29709	-0.35806	-0.18898	-0.22797	-0.24326	0.021323	0.016286	-0.19462	-0.1837	-0.37437	-0.50142	-0.13807	-0.197	-0.57555	-0.21367	-0.29225	-0.1712	-0.22379	-0.28263	-0.074277	0.032281	-0.1458	-0.020824	-0.38369	-0.043873	-0.026988	-0.14052	-0.3071	-0.0073339	-0.23728	-0.070536	-0.22576	-0.17512	-0.42112	-0.18597	0.77714	1.2103	-0.1508	-0.40241	-0.326	1.9104	-0.2418	-0.24946	-0.12174	-0.16396	-0.063301	-0.10276	-0.41773	-0.37797	0	-0.18232	-0.42353	-0.06652	0.0011093	1.3863	0.51769	-0.063703	1.6561	-1.2577	-0.10066	-0.05469	-0.20573	-0.22392	-0.10473	-0.33272	-0.11913	0.035947	0.034677	0.11008	-0.18534	-0.15183	-0.18068	-0.066252	-0.073476	-0.0030475	0.82745	-0.37132	
Deletion Peak 25 - CN values	17p11.2 	chr17:22410002-27080000(probes 231476:231508)    	chr17:22470002-22570000(probes 231480:231481)    	chr17:22470002-27050000(probes 231480:231505)    	0.0074291	  0.0076718		Actual Copy Change Given	-0.29615	-0.083997	-0.014641	-0.055769	-0.11352	-0.1307	-1.2546	-0.14875	-0.25043	-0.022469	-0.27356	0.048546	-0.77464	0.13687	0.080889	-0.13329	-0.33191	0.082188	-0.31529	-0.18446	-0.14219	0.11316	-0.0053992	0.18102	-0.026304	0.02806	-0.40462	0.17181	0.11316	0.0079175	-0.13031	0.040044	0.0015255	-0.26889	-0.012438	-0.0089906	-0.020001	0.012516	0.064082	-0.17702	-0.013127	-0.085192	-0.0026322	0.0063871	0.011679	-0.32042	0.017544	-0.16917	0.015727	-0.39096	-0.035585	-0.028355	-0.24436	-0.19962	0.10002	-0.021235	-0.15503	-0.0971	-0.29177	0.045708	-0.18923	0.0029133	-0.0077482	0.31883	-0.50795	-0.16103	0.0069435	-0.022332	-0.29709	-0.037762	-0.34561	-0.22797	-0.51548	0.021323	-0.25576	-0.19462	-0.1837	-0.22034	-0.50142	-0.13807	-0.2642	-0.57555	-0.21367	-0.021647	0.055515	-0.022881	-0.052531	-0.48691	0.032281	-0.1458	-0.020824	-0.14849	0.041741	-0.026988	-0.015466	-0.3071	-0.0073339	-0.23728	-0.070536	0.19086	-0.17512	-0.35635	-0.18597	-0.33572	0.059508	0.086233	-0.40241	-0.326	-0.059807	-0.2418	-0.0067813	-0.12174	-0.16396	0.18313	-0.12356	0.2839	0.22885	0	0.01447	-0.42353	0.029606	-0.23899	-0.41124	-0.3933	0.11858	-0.05725	0	0.088982	-0.05469	-0.20573	0.083342	0.043015	-0.33272	0.11125	-0.30909	0.034677	-0.14168	0.067088	-0.17183	-0.11926	-0.066252	-0.073476	-0.24897	-0.10946	-0.0049844	
Deletion Peak 26 - CN values	17q24.2 	chr17:68670002-69250000(probes 235264:235311)    	chr17:68990002-69110000(probes 235292:235301)    	chr17:68850002-69250000(probes 235281:235311)    	0.025396	   0.025441		Actual Copy Change Given	-0.041838	0.014749	-0.014641	-0.055769	-0.10211	0.079447	-0.33641	-0.14875	-0.010508	0.054233	0.0073609	-0.17942	-0.071873	0.45973	0.14325	0.24202	-0.28299	0.095944	0.3923	0.038206	-0.11965	0.11316	-0.0053992	0.18102	-0.026304	0.02806	-0.42364	0.17181	0.083054	0.0079175	-0.89863	0.040044	0.0015255	0.20855	0.013074	-0.18496	-0.12499	0.012516	0.20534	-0.18307	-0.033405	-1.1107	-0.2056	0.26294	0.011679	0.020483	-0.013264	0.041317	0.015727	0.24887	-0.0056757	-0.028355	-0.25515	0.034536	-0.26841	0.044574	0.33999	0.10016	0.75949	0.11506	0.023426	0.0029133	-0.12538	0.39645	0.011958	-0.21688	0.0069435	-0.022332	-0.00055444	-0.34079	-0.17575	-0.005261	-0.13238	0.021323	-0.0067813	0.013074	-0.1717	-0.32193	-0.48806	0.13435	0.03031	0.034395	-0.15247	0	0.079159	-0.20411	-0.24436	0.20213	0.032281	-0.17335	-0.020824	0.040468	-0.0095426	0.027919	-0.015466	-0.01106	-0.013953	-0.19487	-0.062898	-0.010508	0.18586	0.017963	0.81766	0.35039	0.42603	0.00055459	0.061079	-0.33306	0.05025	-0.18471	-0.0067813	0.0282	0.11932	0.11111	0.14667	-0.30792	0.93834	0.067661	0.01447	0.52783	0.050819	0.56863	0.80519	-0.055364	-0.069064	1.3053	-0.27392	0.088982	0.018663	-0.7302	0.067661	0.043015	-0.33272	-0.1126	1.1102	0.049824	0.53573	-0.17626	0.17242	-0.15937	0.57773	-0.058596	0.061937	0.4789	-0.0049844	
Deletion Peak 27 - CN values	18q21.2 	chr18:50810002-52350000(probes 240808:240954)    	chr18:50950002-51210000(probes 240820:240843)    	chr18:50810002-52050000(probes 240808:240924)    	0.0025892	  0.0023905		Actual Copy Change Given	-0.020824	-0.027261	-0.012024	0.05281	-0.21849	-0.016979	-1.0817	-0.086651	-0.23643	-0.43148	-0.37718	-0.23887	-0.26817	-0.42735	-0.196	-0.19537	-0.60912	0.028903	-0.18609	-0.17689	-0.099209	-0.28905	0.036935	-0.48229	0	-0.12953	-0.50867	-0.15375	-0.32994	0.010006	-0.13264	-0.27488	-0.084793	-0.14682	-0.073476	-0.21515	-0.19675	-0.10762	-0.34744	-0.23251	-0.051451	0.22237	-0.15822	-0.35874	-0.22145	-0.37842	-0.21824	-0.22576	-0.28762	-0.40362	-0.27308	-0.033405	-0.26649	-0.17992	-0.34687	-0.0027707	-0.11561	-0.18194	-0.10762	-0.49996	-0.17284	-0.087712	-0.10421	-0.090361	-0.272	-0.18521	-0.31552	-0.1294	-0.32461	-0.15336	-0.26203	-0.2292	-0.31108	-0.09089	-0.065045	-0.24448	-0.17044	-0.37504	-0.51146	-0.33364	-0.082004	-0.59214	0	-0.55827	-0.061555	-0.16675	-0.19812	-0.26191	-0.11365	-0.097627	0.012934	0.0055529	-0.052801	-0.11887	-0.13858	-0.27882	-0.013953	-0.28061	0.35839	-0.37223	-0.49955	-0.85932	-0.33364	-0.23875	-0.3659	-0.09512	-0.3282	-0.33295	-0.12486	-0.19337	-0.13729	-0.071472	-0.19249	-0.16739	-0.19487	-0.44749	-0.055634	-0.041838	-0.19162	-0.84179	-0.082934	-0.11809	-0.33225	-0.19525	-0.070937	-0.15477	-0.23887	-0.18295	-0.17082	-0.11939	-0.21849	-0.15324	-0.68296	-0.2554	-0.28358	-0.076412	-0.2368	-0.20908	-0.22392	-0.21379	-0.1945	-0.12733	-0.15567	-0.036265	-0.36839	
Deletion Peak 28 - CN values	19q13.2 	chr19:39530002-39790000(probes 246952:246969)    	chr19:39580002-39680000(probes 246955:246961)    	chr19:39550002-39820000(probes 246953:246971)    	0.0018688	  0.0019236		Actual Copy Change Given	0.023987	0.09827	0.016425	-0.12486	0.0086135	0.059937	-0.081871	-0.13897	-0.013815	-0.046854	0.09667	-0.026714	-0.65146	-0.77566	0.17211	-0.70603	0.17407	-0.034904	0.33934	-0.14232	0.24684	-0.01354	-0.012438	0.37957	1.5848	0.18768	0.077142	0.15711	0.19178	0.028341	-0.14026	-0.0059522	-0.015879	-0.01904	0.47478	0.062937	0.16055	0.011679	0.03863	0.21591	0.15621	0.91097	-0.023566	0.25433	-0.013677	0.067948	0.018243	0.27285	0.23009	0.34275	-0.010922	0.11609	-0.034495	-0.0098185	0.036229	0.013632	0.0094491	0.2974	0.084498	0.094782	0.05466	-0.015054	-0.0095426	0.83058	0.31033	0.033549	-0.017116	0.050819	0.18707	0.068952	0.061222	0.0041632	-0.45651	0.048404	0.051672	0.077718	0.65112	0.052241	-0.16955	0.6766	0.64249	-0.08612	-0.0042929	0.37166	0.061794	0.010146	-0.028355	0.12697	0.024268	-0.03054	-0.026167	0.035383	0.018663	0.088403	0.79607	-0.025346	-0.017391	0.34876	2.2129	0.29676	-0.48523	-0.59175	0.19756	0.095944	0.11741	-0.14103	-0.144	0.051387	0.11448	-0.0040162	-0.11639	-0.10579	0.10804	0.071678	0.41764	0.11624	0.54171	0.095653	0.024548	0.12035	0.10395	0.058795	0.061794	1.7848	-0.011887	0.11888	0.5266	0.036653	-0.020824	-0.033405	0.056655	0.057511	0.15606	0.070099	0.10133	-0.70854	0.10337	1.1639	0.10482	0.071966	0.0065262	0.058509	0.11844	0.077718	-0.40661	
Deletion Peak 29 - CN values	19q13.42	chr19:54670002-54890000(probes 248364:248378)    	chr19:54680002-54890000(probes 248365:248378)    	chr19:54710002-54760000(probes 248367:248368)    	0.063587	   0.063673		Actual Copy Change Given	0.023987	-0.084262	-0.058193	-0.94041	0.0086135	0.059937	-0.75943	-0.13897	-0.013815	-0.046854	0.09667	0.1177	0.11038	0.24078	0.30537	0.10191	0.28184	-0.034904	0.33934	-0.14232	-0.089302	-0.01354	-0.012438	0.37957	-0.017941	1.0517	0.077142	0.15711	0.19178	0.028341	-0.14026	-0.0059522	-0.015879	-0.01904	1.5625	0.062937	0.16055	0.011679	0.03863	0.21591	0.15621	0.19725	-0.023566	-0.091684	0.27726	1.455	0.018243	0.057653	0.23009	0.34275	-0.010922	0.11609	-0.034495	-0.0098185	0.069669	0.013632	0.90472	0.30202	1.2003	0.094782	0.074552	-0.015054	-0.20324	-0.19149	0.31033	0.1601	-0.017116	-0.039665	0.18707	0.068952	0.061222	0.0041632	0.12285	0.048404	0.051672	0.077718	0.65112	0.052241	-0.16955	0.58524	0.018383	1.1085	-0.0042929	0.37166	-0.070001	0.010146	-0.028355	0.12697	0.024268	-0.03054	-0.026167	0.035383	0.018663	0.088403	-0.15093	-0.025346	0.5917	0.15233	-0.066118	0.29676	0.20167	-0.00041585	0.19756	0.095944	1.5495	-0.14103	-0.144	-0.21255	0.11448	-0.0040162	-0.30592	-0.10579	0.10804	0.071678	0.30106	0.11624	-0.32728	0.095653	0.024548	0.12035	0.10395	0.058795	1.0795	0.14355	-0.011887	1.2696	-1.1578	0.036653	-0.020824	-0.033405	-0.015741	0.057511	0.15606	0.070099	0.10133	0.079159	0.10337	0.076135	0.10482	0.071966	0.0065262	0.058509	0.11844	1.1438	-0.39319	
Deletion Peak 30 - CN values	20q11.1 	chr20:26190002-29430000(probes 251258:251533)    	chr20:28560002-29110000(probes 251482:251506)    	chr20:26170002-29340000(probes 251257:251526)    	0.00044808	 0.00042964		Actual Copy Change Given	-0.0049844	-0.016154	-0.0034627	-0.0053992	-0.030404	-0.2201	0.38766	-0.010232	0.0040243	-0.045906	-0.035312	0.022444	-0.52491	-1.1876	-0.14772	-0.68122	0.51542	0.090285	0.19847	-1.2799	0.059651	0.0094491	0.011261	0.034677	-0.97174	3.6569	0.0016642	0.17076	0.058367	-0.017254	0.0030522	0.081755	-0.023018	-0.017941	0.00013863	0.19451	0.020203	-0.018078	-0.010508	0.38535	0.00069327	0.16911	-0.024114	-0.029175	-0.00041585	-0.01904	-0.029175	0.038913	0.0077783	-0.015191	-0.022744	0.081322	0.033408	0.025812	-0.24484	-0.0091286	-0.21552	-0.1281	-0.040752	-0.86712	-0.1203	0.0062481	0.032422	-0.13846	0.05466	0.12874	-0.018902	0.2697	0.0033299	-0.068797	0.022164	-0.062629	-0.68287	0	-0.40727	-0.23459	0.15352	-0.14939	0.0095883	-0.35339	-0.14502	-0.16802	0.014749	0.16385	0.045424	0.0072217	0.0080567	-0.10381	0.0094491	0.037641	-0.024388	-0.023155	-0.01106	-0.0027707	0.10964	-0.016979	-0.057924	0.098706	0.32511	0.18011	-0.68597	-0.53053	-0.0008316	-0.22748	-0.29851	0.016146	-0.31774	-0.0088526	0.029747	0	0.1155	-0.059807	0.1348	-0.045093	-0.28525	-0.13199	0.10614	-0.19737	-0.0056757	-0.021235	-0.087977	-0.029175	-0.62169	0.039902	0.014888	0.00041593	0.27947	0.13495	-0.088772	-0.017666	-0.028491	-0.032996	0.21453	0.087824	-0.12992	-0.6146	-0.35122	-0.035312	-0.63225	-0.045499	-0.020687	-0.14335	-0.31867	-0.23728	-0.0045695	
Deletion Peak 31 - CN values	22q11.22	chr22:22550002-23070000(probes 259478:259516)    	chr22:22810002-22930000(probes 259498:259504)    	chr22:22650002-23020000(probes 259484:259512)    	0.026101	   0.036226		Actual Copy Change Given	-0.29579	-0.057385	-0.040345	-0.078943	-0.12174	-0.022744	0.0062481	-0.14747	-0.23349	-0.04577	-0.2589	0.050961	-0.14913	-0.24812	0.082188	-0.3105	-0.078677	-0.017116	-0.078544	-0.10395	-0.16319	-0.0030475	0.0084743	-0.061152	0.030451	-0.027808	0.057083	-0.13561	0.86811	-0.0016629	-0.21787	-0.034223	0.020623	-0.025072	-0.012438	-0.043602	-0.18848	0.037641	-0.10092	-0.065581	-0.023155	-0.19375	-0.044957	-0.35499	-0.0041546	-0.064777	0.17106	0.020063	-0.032723	0.34226	-0.036674	-0.10487	0.0058309	0.029606	-0.43029	-0.043331	-0.0049844	-0.27057	0.03214	0.030591	-0.45447	0.083776	-0.064508	0.034536	-0.13781	-0.0023553	-0.005261	-0.041295	-0.21169	-0.24922	-0.16561	-0.22699	0.064797	-0.055095	0.042732	0.012934	0.092605	0.0056919	-0.49016	0.07743	-0.068529	-0.058058	-0.029857	-0.060076	-0.044551	0.018803	-0.048613	0.014888	0.019923	-0.049019	-0.051181	-0.3386	-0.013815	-0.06786	-0.043466	-0.04211	-0.03054	-0.024524	0.19026	-0.20012	0.00097064	-0.044822	-0.045228	-0.048883	0.038913	-0.0099565	0.12579	0.0065262	0.029747	0.014888	-0.026988	-0.018902	0.10921	-0.03681	-0.063032	-0.41355	-0.38917	-0.097627	-0.029448	-0.42713	-0.030267	0.10701	0.025531	0.15338	-0.059538	0.04429	-0.92704	-0.10066	0.045991	-0.032041	-0.0092666	-0.10998	0.14831	-0.097363	0.0075	-0.6667	0.05908	-0.17183	-0.0037395	0.029044	-0.022881	-0.00069303	-0.042517	0.033127	-0.023703	
